Experiment,lab,Language,Subject,Sex,KL,Age_months,Age_years,method,cite,typical
Schneider_Barner_2021,Barner,English,062519-AD,NA,4,39,3.25,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,062419-MB,NA,CP,43,3.5833333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,062119-RM,NA,1,31,2.5833333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,062119-EG,NA,1,29,2.4166666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,061219-OM,NA,2,45,3.75,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,061219-NZ,NA,1,29,2.4166666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,061219-LE,NA,2,30,2.5,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,061219-L,NA,2,45,3.75,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,061219-KH,NA,3,38,3.1666666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,061219-IS,NA,3,31,2.5833333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,061219-G,NA,CP,45,3.75,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,061219-FL,NA,CP,33,2.75,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,061219-DV,NA,1,40,3.3333333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,061219-DC,NA,CP,48,4,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,061219-BH,NA,1,29,2.4166666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,061219-AL,NA,3,32,2.6666666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,061119-RB,NA,2,38,3.1666666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,060719-MV,NA,CP,37,3.0833333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,060619-V,NA,2,36,3,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,060619-CH,NA,1,37,3.0833333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,060519-S,NA,CP,47,3.9166666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,060519-B,NA,1,47,3.9166666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,060419-R,NA,2,37,3.0833333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,060419-K1,NA,1,40,3.3333333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,060419-JB,NA,2,39,3.25,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,060419-J1,NA,2,29,2.4166666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,060419-B,NA,1,39,3.25,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,053119-MK,NA,CP,45,3.75,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,053119-KO,NA,2,40,3.3333333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,053119-EM,NA,CP,42,3.5,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,053119-CF,NA,CP,42,3.5,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,053119-AM,NA,2,46,3.8333333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,052819-LC,NA,3,45,3.75,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,052219-HF,NA,3,27,2.25,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,051719-J,NA,CP,46,3.8333333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,051719-AM,NA,1,32,2.6666666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,051519-OB,NA,2,38,3.1666666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,050819-C,NA,CP,44,3.6666666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,050719-SW,NA,CP,49,4.083333333333333,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,042919-MF,NA,1,32,2.6666666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,042919-BQ,NA,1,33,2.75,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,042919-BP,NA,CP,46,3.8333333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,042519-MG,NA,CP,37,3.0833333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,042419-M,NA,2,36,3,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,042419-HW,NA,4,45,3.75,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,042419-E,NA,4,40,3.3333333333333335,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,041819-DS,NA,CP,47,3.9166666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,041719-SK,NA,3,36,3,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,041719-RO,NA,CP,42,3.5,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,041719-NJ,NA,1,44,3.6666666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,041719-JA,NA,4,48,4,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_2021,Barner,English,041719-BD,NA,CP,47,3.9166666666666665,titrated,"Schneider, R. M., Pankonin, A. H., Schachner, A., & Barner, D. (2020, September 23). Starting small: Exploring the origins of successor function knowledge. https://doi.org/10.31234/osf.io/3zngr.",typical
Schneider_Barner_UnderReview,Barner,English,one-one_4,NA,CP,49,4.083333333333333,titrated,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality.",typical
Schneider_Barner_UnderReview,Barner,English,one-one_7,NA,4,47,3.9166666666666665,titrated,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality.",typical
